age,education,marital_status,worker_class,occupation_code,hours_per_week,sex,race,income,state,income_estimate_from_peers
32,19.0,Married,"Private, non-profit",2545,40.0,Male,6,25000.0,6,23150.0
23,21.0,Never married,"Private, for-profit",6050,40.0,Male,6,5000.0,6,6847.0
30,21.0,Never married,"Private, for-profit",4850,40.0,Male,6,80000.0,6,79847.0
46,19.0,Never married,"Private, for-profit",230,40.0,Female,1,,6,
27,20.0,Married,"Private, for-profit",540,40.0,Female,1,45800.0,6,40005.0
45,22.0,Divorced,"Private, for-profit",4920,,Male,6,150000.0,6,148383.0
51,,Divorced,Local government,3402,72.0,Male,1,101000.0,6,98734.0
43,22.0,Divorced,Local government,3255,40.0,Female,1,203000.0,6,203450.0
18,18.0,Never married,"Private, for-profit",3960,36.0,Female,1,4000.0,6,5830.0
42,22.0,Married,"Private, for-profit",2310,11.0,Female,1,74000.0,6,69971.0
20,19.0,Never married,"Private, non-profit",4760,4.0,Female,8,500.0,6,10788.0
23,21.0,Never married,"Private, for-profit",1021,40.0,Male,3,23700.0,6,32012.0
46,,Married,"Private, for-profit",2360,,Male,6,114050.0,6,111240.0
53,22.0,Married,"Private, non-profit",2310,40.0,Female,1,66000.0,6,57895.0
58,16.0,Separated,"Private, non-profit",9645,25.0,Female,1,7900.0,6,5852.0
35,,Married,"Private, for-profit",440,50.0,Female,1,80000.0,6,87958.0
47,1.0,Married,"Private, for-profit",4020,35.0,Male,6,5500.0,6,975.0
43,22.0,Married,Local government,2310,50.0,Female,1,89000.0,6,98518.0
27,21.0,Married,"Private, for-profit",1021,50.0,Male,1,100000.0,6,93122.0
26,21.0,Married,"Private, for-profit",5860,40.0,Female,1,46000.0,6,53112.0
39,21.0,Divorced,"Self-employed, unincorporated",4510,50.0,Female,1,150000.0,6,147042.0
53,,Married,"Self-employed, unincorporated",4230,25.0,Female,8,35000.0,6,43299.0
61,21.0,Married,"Self-employed, incorporated",4920,50.0,Female,1,250000.0,6,242767.0
42,,Married,"Private, non-profit",2205,50.0,Male,1,55000.0,6,53140.0
70,19.0,Married,"Private, for-profit",7220,50.0,Male ,9,79600.0,6,76105.0
38,21.0,Married,"Private, for-profit",4710,40.0,Female,6,,6,
19,18.0,Never married,"Private, for-profit",6355,40.0,Male,9,32600.0,6,24204.0
32,16.0,Married,Local government,8740,40.0,Male,1,90000.0,6,85774.0
65,21.0,Married,"Self-employed, incorporated",440,40.0,Male,1,55000.0,6,52588.0
41,20.0,Separated,"Private, for-profit",9130,70.0,Male,1,70000.0,6,71667.0
37,16.0,Divorced,"Private, for-profit",7750,40.0,Male,1,26000.0,6,30366.0
26,16.0,Never married,"Private, for-profit",9130,40.0,Male,8,45000.0,6,43659.0
43,,Married,"Private, for-profit",10,50.0,Male,1,213500.0,6,216783.0
57,18.0,Married,"Self-employed, unincorporated",6200,55.0,Male,1,100000.0,6,106479.0
57,21.0,Divorced,Local government,2015,14.0,MALE,1,111000.0,6,112886.0
37,16.0,Divorced,"Private, for-profit",3500,40.0,Female,8,36000.0,6,30940.0
41,22.0,Married,"Private, for-profit",735,99.0,Male,1,222400.0,6,228494.0
43,19.0,Never married,"Self-employed, incorporated",6260,40.0,Male,8,51000.0,6,52798.0
37,,Married,"Private, non-profit",2040,50.0,Male,1,72000.0,6,78037.0
55,19.0,Married,"Self-employed, unincorporated",710,50.0,Male,6,,6,
38,21.0,Married,"Private, for-profit",1760,40.0,Female,6,131020.0,6,135485.0
20,16.0,Never married,"Private, for-profit",3602,40.0,Female,8,12000.0,6,17677.0
57,18.0,Married,"Self-employed, unincorporated",4020,80.0,Male,8,1300.0,6,-5281.0
52,9.0,Married,"Private, for-profit",6050,45.0,Male,1,37000.0,6,33396.0
58,21.0,Married,"Private, for-profit",350,30.0,Female,1,74000.0,6,68145.0
46,,Married,"Private, for-profit",1320,40.0,Male,1,147070.0,6,144462.0
26,18.0,Never married,"Private, for-profit",3421,16.0,Male,6,600.0,6,6766.0
56,21.0,Married,"Self-employed, incorporated",5510,40.0,Male,8,50000.0,6,56115.0
29,21.0,Never married,"Private, for-profit",500,40.0,Female,1,45000.0,6,50417.0
48,20.0,Divorced,"Private, non-profit",3255,40.0,Male,1,140000.0,6,143442.0
28,,Never married ,"Private, for-profit",410,40.0,Female,6,50000.0,6,52401.0
52,22.0,Married,"Self-employed, incorporated",710,50.0,Female,6,100000.0,6,98047.0
56,15.0,Married,"Private, non-profit",4230,18.0,Female,1,5500.0,6,7126.0
45,22.0,Married,"Private, for-profit",1007,45.0,Female,1,125000.0,6,132786.0
23,19.0,Married,"Private, for-profit",4600,6.0,Female,1,10000.0,6,12105.0
18,18.0,Never married,"Self-employed, incorporated",4600,14.0,Female,1,30000.0,6,38192.0
38,15.0,Divorced,"Self-employed, unincorporated",4230,20.0,Female,9,2400.0,6,-5835.0
22,15.0,Never married,State government,9122,35.0,Female,6,14000.0,6,16680.0
28,21.0,Married,"Private, for-profit",51,50.0,Female,1,120000.0,6,120500.0
55,18.0,Married,"Self-employed, unincorporated",440,40.0,Male,1,31000.0,6,30465.0
64,19.0,Widowed ,"Private, for-profit",1555,42.0,Female,1,,6,
48,21.0,Married,"Private, for-profit",310,40.0,Male,6,52400.0,6,47437.0
47,24.0,Married ,"Private, for-profit",440,40.0,Female,1,180000.0,6,185329.0
32,22.0,Married,"Private, for-profit",136,50.0,Male,9,105000.0,6,99028.0
19,19.0,Never married,"Private, for-profit",9645,30.0,Female,1,7000.0,6,5666.0
30,11.0,Never married,"Private, for-profit",9620,40.0,Male,1,45000.0,6,57811.0
38,21.0,Separated,Local government,1840,50.0,female,1,95000.0,6,106806.0
20,19.0,Never married,"Private, non-profit",5000,24.0,Female,1,7200.0,6,15120.0
40,18.0,Married,"Private, non-profit",2016,40.0,Female,1,32000.0,6,27100.0
49,16.0,Married,"Private, for-profit",5240,40.0,Male,8,60000.0,6,63998.0
34,22.0,Married,Local government,565,40.0,Female,6,62000.0,6,65282.0
59,,Married,"Private, non-profit",2040,42.0,Male,6,60000.0,6,60250.0
57,19.0,Married,Local government,8740,40.0,Male,1,90000.0,6,84584.0
28,19.0,Never married,"Private, for-profit",5240,40.0,Male,1,68000.0,6,66308.0
53,16.0,Divorced,"Private, for-profit",5400,34.0,Female,1,34100.0,6,27859.0
35,16.0,Married,"Private, for-profit",4720,45.0,Female,8,25000.0,6,26427.0
48,21.0,Married,"Private, for-profit",4840,40.0,Male,1,200000.0,6,197949.0
53,18.0,Married,"Self-employed, unincorporated",2722,20.0,Female,1,7200.0,6,5104.0
50,21.0,Never married,"Private, for-profit",4010,40.0,Female,1,55000.0,6,53773.0
44,22.0,Married,"Private, for-profit",1006,40.0,Male,6,100000.0,6,111973.0
23,22.0,Never married,"Private, for-profit",4840,20.0,Female,1,4000.0,6,6562.0
25,20.0,Never married,"Private, for-profit",4850,30.0,Male,1,10000.0,6,5271.0
43,16.0,Divorced,"Private, for-profit",9645,40.0,Female,8,20000.0,6,20892.0
56,19.0,Divorced,"Private, for-profit",5100,40.0,Female,2,38800.0,6,32207.0
71,24.0,Married,"Private, non-profit",2205,4.0,Male,1,240700.0,6,244198.0
39,19.0,Never married ,"Private, for-profit",630,40.0,Female,1,32000.0,6,31941.0
43,20.0,Married,"Private, for-profit",120,50.0,Female,1,85000.0,6,79672.0
23,19.0,Never married,"Private, for-profit",4110,30.0,Male,1,7000.0,6,12621.0
45,20.0,Separated,"Private, for-profit",120,-1.0,Female,7,120000.0,6,130091.0
55,16.0,Married,Local government,5860,40.0,Female,6,54000.0,6,61142.0
61,19.0,Married,"Private, non-profit",5710,40.0,Female,1,85000.0,6,83435.0
46,8.0,Widowed,"Private, for-profit",4720,32.0,Female,8,18000.0,6,18851.0
27,19.0,Married,"Self-employed, unincorporated",9130,25.0,Female,1,1280.0,6,2794.0
62,1.0,Married,"Private, for-profit",6260,40.0,Male,8,48000.0,6,41461.0
24,,Never married,"Private, for-profit",4055,30.0,Female,1,13200.0,6,10239.0
54,19.0,Married,"Private, for-profit",5240,40.0,Female,1,37400.0,6,26208.0
26,16.0,Never married,"Private, for-profit",4720,40.0,Male,1,18000.0,6,19316.0
42,1.0,Never married,"Private, for-profit",9620,50.0,Male,8,19200.0,6,17541.0
20,21.0,Never married,"Private, for-profit",4600,40.0,Female,8,5000.0,6,5256.0
55,15.0,Never married ,"Private, for-profit",7750,5.0,Female,6,1500.0,6,-3738.0
20,19.0,Never married,"Private, for-profit",5510,20.0,Male,1,5500.0,6,2647.0
57,21.0,Married,"Private, for-profit",2145,40.0,Female,1,72000.0,6,79460.0
29,19.0,Never married,"Private, for-profit",52,45.0,Male,6,16000.0,6,13434.0
45,16.0,Married,"Self-employed, unincorporated",8000,40.0,Male,1,25000.0,6,27082.0
62,20.0,Divorced,State government,3820,40.0,Male,1,53000.0,6,45154.0
55,1.0,Married,"Private, for-profit",6260,40.0,Male,1,27000.0,6,34259.0
54,21.0,Married,"Self-employed, unincorporated",4700,45.0,Male,1,15000.0,6,13457.0
57,21.0,Married,"Private, for-profit",10,,Male,1,172000.0,6,170299.0
49,19.0,Never married,"Private, for-profit",9600,40.0,Male,1,40600.0,6,32916.0
24,,Married,Federal government,7340,99.0,Male,3,18000.0,6,18399.0
65,21.0,Never married,"Self-employed, unincorporated",410,25.0,Male,1,,6,
33,22.0,Married,"Private, for-profit",440,42.0,Female,1,110000.0,6,114700.0
22,19.0,Never married,Local government,2300,30.0,Female,1,20400.0,6,22357.0
31,16.0,Divorced,"Private, for-profit",9005,41.0,Male,1,28400.0,6,22598.0
54,21.0,Married,"Private, for-profit",52,40.0,Male,1,150000.0,6,148189.0
42,20.0,Never married,"Private, for-profit",120,40.0,Male ,1,67000.0,6,68716.0
36,23.0,Never married,Local government,7700,38.0,Female,6,90000.0,6,103908.0
55,15.0,Married,"Private, for-profit",3602,20.0,Female,6,12000.0,6,4620.0
18,16.0,Never married,"Private, for-profit",4720,10.0,Female,2,2400.0,6,-6002.0
47,22.0,Married,Local government,2320,35.0,Male,1,93000.0,6,91250.0
26,21.0,Married,"Private, non-profit",726,45.0,Female,1,60000.0,6,59601.0
28,16.0,Never married,"Private, for-profit",9142,40.0,Male,1,36000.0,6,34430.0
36,18.0,Divorced,"Private, for-profit",1320,40.0,Male,1,70000.0,6,68116.0
21,19.0,Never married,"Private, for-profit",1021,40.0,Male,6,16800.0,6,16368.0
67,19.0,Married,"Self-employed, unincorporated",5240,48.0,Female,1,47900.0,6,42817.0
51,21.0,Divorced,State government,1745,40.0,Female,1,,6,
29,14.0,Never married,"Private, for-profit",4720,33.0,Female,1,7300.0,6,3753.0
25,,Never married,"Private, for-profit",4020,20.0,Male,7,6700.0,6,-3352.0
21,18.0,Never married,"Private, for-profit",4760,15.0,Female,1,2000.0,6,7239.0
28,23.0,Never married,"Private, for-profit",2100,50.0,Female,1,105000.0,6,107271.0
67,21.0,Married ,"Private, for-profit",4920,50.0,Male,1,46700.0,6,42694.0
21,18.0,Never married,"Private, for-profit",4110,40.0,Female,1,40000.0,6,36946.0
26,,Never married,State government,2310,35.0,Female,1,55000.0,6,54819.0
37,17.0,Married,"Private, for-profit",4220,38.0,Female,1,25000.0,6,25282.0
52,22.0,Separated,"Private, for-profit",3255,36.0,Female,6,150000.0,6,148344.0
28,19.0,Never married,"Private, for-profit",4220,40.0,Male,6,15000.0,6,13716.0
24,20.0,Never married,"Private, for-profit",4840,10.0,Female,1,4000.0,6,8254.0
38,21.0,Married,"Private, for-profit",4760,50.0,Male,1,57000.0,6,55544.0
37,22.0,Married,Local government,2310,40.0,Female,1,85000.0,6,87255.0
40,,Never married,"Private, for-profit",510,35.0,Female,1,16800.0,6,16413.0
23,16.0,Never married,"Private, for-profit",4110,34.0,Female,1,20000.0,6,4114.0
29,19.0,Married,"Private, for-profit",5610,40.0,Female,1,35400.0,6,38572.0
41,9.0,Never married,"Private, for-profit",6050,50.0,Female,1,27500.0,6,28934.0
23,19.0,Never married,"Private, for-profit",4760,23.0,Male,1,7900.0,6,5981.0
71,21.0,Married,"Self-employed, unincorporated",710,50.0,Female,1,104000.0,6,95761.0
26,,Never married,Local government,9350,32.0,Male,8,28000.0,6,23839.0
32,23.0,Never married,"Private, for-profit",3090,40.0,Female,1,50000.0,6,45052.0
56,21.0,Married,"Private, for-profit",10,30.0,Female,1,83000.0,6,87877.0
28,22.0,Never married,"Private, for-profit",8740,40.0,Male,6,,6,
23,,Never married,"Private, for-profit",6260,40.0,Male,1,32600.0,6,40614.0
43,15.0,Never married,"Private, for-profit",7750,40.0,Female,1,7500.0,6,13805.0
21,16.0,Never married,"Private, for-profit",4700,40.0,Female,1,50000.0,6,54813.0
31,22.0,Never married ,State government,2205,41.0,Female,9,52000.0,6,45529.0
23,21.0,Never married,"Private, for-profit",4800,40.0,Female,1,100000.0,6,99131.0
26,19.0,Never married,"Private, for-profit",1050,40.0,Female,1,75000.0,6,90862.0
33,21.0,Never married,"Private, for-profit",1021,40.0,Female,6,14400.0,6,18000.0
55,21.0,Married,Local government,8740,10.0,Female,2,3300.0,6,7641.0
40,,Married,"Private, non-profit",630,35.0,Female,1,19000.0,6,22643.0
30,20.0,Married,"Private, for-profit",9150,40.0,Male,1,35000.0,6,29598.0
43,21.0,Married,"Private, for-profit",7000,40.0,Male,2,68000.0,6,59814.0
41,14.0,Never married,"Private, for-profit",4720,25.0,Female,1,6500.0,6,-1491.0
51,23.0,Married,"Private, for-profit",5000,40.0,FEMALE,6,99000.0,6,91625.0
70,22.0,Divorced,Local government,2014,37.0,Female,2,92000.0,6,91109.0
52,19.0,Married,State government,230,40.0,Female,1,75000.0,6,71046.0
58,18.0,Married,"Self-employed, unincorporated",440,40.0,Male,1,70000.0,6,74365.0
60,22.0,Divorced,Local government,3255,40.0,Female,1,,6,
46,22.0,Divorced,"Self-employed, unincorporated",725,30.0,Female,1,,6,
68,16.0,Married,"Private, for-profit",10,40.0,Male,1,144800.0,6,147263.0
57,21.0,Married,"Private, for-profit",1050,40.0,Female,1,73200.0,6,73903.0
35,22.0,Married,State government,440,40.0,Male,9,,6,
24,21.0,Never married,"Private, for-profit",4720,25.0,Female,1,6050.0,6,2641.0
39,19.0,Divorced,State government,705,40.0,Female,1,,6,
20,19.0,Never married,"Private, for-profit",7840,12.0,Female,1,4000.0,6,6340.0
18,16.0,Never married,"Private, for-profit",5240,32.0,Male,1,7000.0,6,7318.0
25,24.0,Never married,"Self-employed, unincorporated",2910,50.0,Male,9,70000.0,6,75120.0
21,16.0,Never married,"Private, for-profit",9720,5.0,Female,1,500.0,6,-4113.0
53,20.0,Divorced,"Self-employed, unincorporated",5000,36.0,Male,1,,6,
50,16.0,Married,Federal government,4840,40.0,Female,9,76000.0,6,75996.0
29,18.0,Never married,"Private, for-profit",440,40.0,Female,1,18000.0,6,17970.0
19,16.0,Never married,"Private, for-profit",9645,20.0,Male,6,4000.0,6,11264.0
46,22.0,Married,Federal government,1610,50.0,Male,1,72500.0,6,77203.0
36,21.0,Never married,"Private, for-profit",5510,25.0,Male,1,15000.0,6,16805.0
28,,Married,"Private, for-profit",630,40.0,Female,1,90000.0,6,90439.0
41,16.0,Never married,"Private, for-profit",630,40.0,Female,1,58050.0,6,61811.0
58,16.0,Divorced,State government,650,40.0,Female,1,160000.0,6,158813.0
50,21.0,Married,"Private, for-profit",440,40.0,Male,1,130000.0,6,130965.0
53,16.0,Married,"Private, for-profit",8950,40.0,Male,1,16000.0,6,15751.0
49,21.0,Married,"Self-employed, unincorporated",5120,30.0,Female,1,32000.0,6,28076.0
61,18.0,Married,"Private, for-profit",5240,10.0,Female,1,7800.0,6,3623.0
50,,Married,"Self-employed, incorporated",2850,60.0,Male,1,300000.0,6,300131.0
57,21.0,Separated,"Private, for-profit",3300,40.0,Male,2,,6,
53,21.0,Married,"Private, non-profit",110,40.0,Male,1,75000.0,6,73393.0
20,19.0,Never married,"Private, for-profit",4622,10.0,Male,1,8300.0,6,5447.0
40,6.0,Married,"Private, for-profit",4160,40.0,Male,8,48000.0,6,49898.0
34,24.0,Widowed,Local government,2100,40.0,Female,1,,6,
62,8.0,Married,Local government,4255,20.0,Male,8,18000.0,6,21235.0
18,16.0,Never married,"Private, for-profit",6260,40.0,Male,8,31100.0,6,35907.0
27,19.0,Never married,"Private, for-profit",5240,24.0,Male,1,8000.0,6,8767.0
20,18.0,Never married,"Private, for-profit",5400,20.0,Female,1,10000.0,6,8350.0
29,16.0,Married,"Private, for-profit",7750,40.0,Female,6,4000.0,6,10255.0
31,13.0,Married,"Private, for-profit",5610,44.0,Male,1,35000.0,6,36126.0
48,16.0,Never married,"Private, for-profit",4760,40.0,Male,1,50000.0,6,52605.0
23,21.0,Never married,Local government,5820,30.0,Female,1,20000.0,6,22926.0
45,21.0,Never married,"Private, for-profit",6410,40.0,Female,1,30000.0,6,27586.0
24,14.0,Never married,"Private, for-profit",8740,40.0,Male,8,20000.0,6,20655.0
21,16.0,Never married,"Private, for-profit",4850,40.0,Male,1,26000.0,6,25728.0
59,23.0,Divorced,"Self-employed, unincorporated",2100,25.0,Female,1,25000.0,6,28086.0
27,19.0,Married,"Private, for-profit",3603,32.0,Male,9,30000.0,6,24432.0
47,,Married,"Self-employed, unincorporated",3630,20.0,Female,6,48000.0,6,53007.0
61,,Married,"Private, for-profit",5840,40.0,Female,1,38900.0,6,30463.0
26,20.0,Never married,Local government,4600,35.0,Female,1,21900.0,6,19633.0
48,21.0,Married,"Private, for-profit",410,40.0,Male,6,53000.0,6,52984.0
62,20.0,Married,"Private, for-profit",4850,48.0,Male,1,120000.0,6,123464.0
66,18.0,Divorced,Family business (unpaid),4700,5.0,Male,1,1800.0,6,756.0
52,21.0,Married,Family business (unpaid),440,5.0,Female,1,120.0,6,-13104.0
52,20.0,Married,"Private, for-profit",5860,40.0,Female,8,40000.0,6,29450.0
50,21.0,Married,"Private, for-profit",540,40.0,Female,6,90000.0,6,91248.0
79,19.0,Widowed,Local government,230,20.0,Female,2,12000.0,6,14409.0
20,16.0,Never married,"Private, for-profit",4000,35.0,Male,8,17500.0,6,15474.0
30,19.0,Married,"Self-employed, unincorporated",9130,60.0,Male,1,61000.0,6,64483.0
37,24.0,Married,Local government,2310,50.0,Male,1,80000.0,6,75193.0
42,23.0,Married,"Self-employed, incorporated",2850,45.0,Male,1,90000.0,6,88720.0
50,22.0,Divorced,"Private, for-profit",800,40.0,Female,6,7900.0,6,11320.0
31,23.0,Married,Local government,3090,70.0,Female,9,40000.0,6,38607.0
65,21.0,Married,"Private, for-profit",120,40.0,Female,6,34000.0,6,41301.0
55,18.0,Married,"Private, for-profit",5240,40.0,Female,1,38000.0,6,45101.0
41,21.0,Never married,"Private, for-profit",300,40.0,Male,6,,6,
27,16.0,Never married,"Self-employed, unincorporated",4230,4.0,Female,1,200.0,6,7558.0
33,16.0,Married,"Self-employed, incorporated",4510,40.0,Female,1,24000.0,6,24729.0
71,15.0,Married,"Private, for-profit",4220,28.0,Male ,1,4400.0,6,-1480.0
39,19.0,Married,"Self-employed, unincorporated",440,20.0,Female,1,20000.0,6,19758.0
79,21.0,Married,"Private, for-profit",2145,25.0,Male,1,21800.0,6,14903.0
27,19.0,Married,"Private, for-profit",350,50.0,Female,1,43500.0,6,43872.0
47,9.0,Married,"Self-employed, unincorporated",4200,40.0,Male,8,32000.0,6,33224.0
28,21.0,Married,Local government,136,40.0,Male,9,67000.0,6,66841.0
50,16.0,Married,"Self-employed, unincorporated",4810,12.0,Female,7,18000.0,6,17065.0
23,18.0,Never married,Federal government,9830,45.0,Female,1,45000.0,6,45480.0
21,16.0,Never married,"Private, for-profit",4720,25.0,Female,8,,6,
45,19.0,Divorced,"Private, for-profit",5240,55.0,Female,2,72000.0,6,73911.0
37,16.0,Divorced,"Private, for-profit",4760,37.0,Female,1,38500.0,6,39632.0
68,24.0,Married,"Private, non-profit",2205,40.0,Female,1,,6,
54,19.0,Never married,Local government,3640,60.0,Female,3,30000.0,6,20177.0
52,23.0,Married,Federal government,2100,50.0,Female,1,149000.0,6,150065.0
31,21.0,Married,"Private, for-profit",4820,60.0,Female,1,150000.0,6,151676.0
41,21.0,Never married,"Private, for-profit",565,40.0,Female,6,77700.0,6,95366.0
19,19.0,Never married,"Private, non-profit",2905,4.0,Male,1,550.0,6,-724.0
37,21.0,Married,"Private, for-profit",110,55.0,Male,1,90000.0,6,94100.0
54,22.0,Married,State government,2205,,Female,1,115000.0,6,120412.0
47,24.0,Married,"Private, for-profit",500,-1.0,Male,1,170000.0,6,173764.0
39,18.0,Married,"Private, for-profit",540,40.0,Male,1,90000.0,6,93305.0
45,,Married,"Self-employed, unincorporated",800,,Male,1,90000.0,6,90740.0
41,24.0,Married,"Private, for-profit",1240,55.0,Female,6,250000.0,6,251087.0
18,14.0,Never married,"Private, for-profit",2722,25.0,Female,1,1700.0,6,3435.0
48,16.0,Married,"Private, for-profit",4010,40.0,Male,6,40000.0,6,45900.0
76,20.0,Widowed,Local government,110,,Male,1,175600.0,6,179203.0
29,21.0,Never married,"Private, for-profit",800,40.0,Female,6,46000.0,6,50768.0
29,22.0,Married,"Private, for-profit",705,40.0,Male,1,125000.0,6,127219.0
58,21.0,Never married,"Private, for-profit",9645,20.0,Male,1,9600.0,6,11524.0
44,,Married,"Private, non-profit",3255,32.0,Female,6,94300.0,6,94028.0
49,19.0,Never married,"Private, for-profit",5120,45.0,Female,1,63000.0,6,59533.0
64,21.0,Widowed,Local government,4720,40.0,Female,6,47700.0,6,49756.0
68,16.0,Divorced,"Private, for-profit",3602,20.0,Female,1,10500.0,6,10357.0
